visit_id,property_id,owner_id,user_name,user_email,user_phone,scheduled_time,status,notes,created_at
VST1586,PROP1298,OWN1035,Ati Rajagopal,atirajagopal22@yahoo.co.in,+91-787926229,2026-06-29 04:00 PM,CANCELLED,Visiting with family.,2026-07-21 06:47:31
VST1587,PROP1132,OWN1121,Anirudh Raja,anirudhraja46@gmail.com,+91-919369589,2026-08-06 11:30 AM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:47:51
VST1588,PROP1337,OWN1157,Hemangini Thakkar,hemanginithakkar84@outlook.com,+91-785907105,2026-07-10 05:30 PM,PENDING,Visiting with family.,2026-07-21 06:47:40
VST1589,PROP1982,OWN1220,Eiravati Kanda,eiravatikanda10@gmail.com,+91-843041067,2026-06-22 11:30 AM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:45
VST1590,PROP1447,OWN1142,Dalbir Sodhi,dalbirsodhi27@yahoo.co.in,+91-954501625,2026-07-22 04:00 PM,PENDING,Visiting with family.,2026-07-21 06:48:40
VST1591,PROP1794,OWN1157,Nathaniel Chaudhry,nathanielchaudhry80@yahoo.co.in,+91-733591471,2026-07-05 06:30 PM,COMPLETED,Visiting with family.,2026-07-21 06:47:36
VST1592,PROP1880,OWN1072,Theodore Rama,theodorerama35@outlook.com,+91-894103363,2026-07-12 10:00 AM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:48:48
VST1593,PROP1870,OWN1260,Patrick Khalsa,patrickkhalsa13@outlook.com,+91-987698748,2026-07-26 04:00 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:48:44
VST1594,PROP1929,OWN1019,Ayaan Pandey,ayaanpandey43@outlook.com,+91-982434236,2026-08-16 04:00 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:48:15
VST1595,PROP1375,OWN1201,Waida More,waidamore85@gmail.com,+91-949057246,2026-07-01 11:30 AM,PENDING,Looking for urgent possession.,2026-07-21 06:47:12
VST1596,PROP1093,OWN1204,Viraj Kanda,virajkanda74@yahoo.co.in,+91-798943201,2026-06-22 11:30 AM,COMPLETED,Looking for urgent possession.,2026-07-21 06:48:05
VST1597,PROP1701,OWN1085,Saksham De,sakshamde27@outlook.com,+91-831370471,2026-07-11 11:30 AM,PENDING,Looking for urgent possession.,2026-07-21 06:47:29
VST1598,PROP1676,OWN1075,Daniel Bains,danielbains71@outlook.com,+91-815425057,2026-06-29 11:30 AM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:48:32
VST1599,PROP1065,OWN1136,Indrajit Vora,indrajitvora39@yahoo.co.in,+91-799736040,2026-08-11 11:30 AM,PENDING,Visiting with family.,2026-07-21 06:49:03
VST1600,PROP1398,OWN1241,Meghana Chaudhuri,meghanachaudhuri15@yahoo.co.in,+91-797043518,2026-07-11 02:00 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:46
VST1601,PROP1649,OWN1141,Rajeshri Sur,rajeshrisur43@outlook.com,+91-983061428,2026-07-29 05:30 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:28
VST1602,PROP1388,OWN1188,Udant Gill,udantgill93@outlook.com,+91-779345320,2026-07-13 02:00 PM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:48:36
VST1603,PROP1529,OWN1208,Joshua Goel,joshuagoel54@yahoo.co.in,+91-874707720,2026-08-03 05:30 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:49:01
VST1604,PROP1451,OWN1085,Bachittar Gopal,bachittargopal19@gmail.com,+91-996366021,2026-07-27 02:00 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:48:58
VST1605,PROP1162,OWN1186,Hemang Taneja,hemangtaneja25@outlook.com,+91-940916561,2026-06-29 04:00 PM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:37
VST1606,PROP1117,OWN1247,Idika Nagarajan,idikanagarajan71@outlook.com,+91-838280205,2026-07-01 05:30 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:48:54
VST1607,PROP1023,OWN1125,Gautami Sekhon,gautamisekhon26@gmail.com,+91-989503557,2026-06-21 11:30 AM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:33
VST1608,PROP1041,OWN1294,Inaya Kunda,inayakunda17@gmail.com,+91-744663022,2026-08-07 11:30 AM,PENDING,Requested callback prior to arrival.,2026-07-21 06:48:34
VST1609,PROP1614,OWN1289,Libni Sarma,libnisarma12@outlook.com,+91-998817918,2026-08-03 02:00 PM,CANCELLED,Wants to check parking space and metro distance.,2026-07-21 06:49:04
VST1610,PROP1460,OWN1242,Waida Radhakrishnan,waidaradhakrishnan31@yahoo.co.in,+91-765132193,2026-07-12 05:30 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:53
VST1611,PROP1841,OWN1094,Umang Gaba,umanggaba94@outlook.com,+91-945503367,2026-07-18 11:30 AM,COMPLETED,Visiting with family.,2026-07-21 06:48:43
VST1612,PROP1945,OWN1233,Chaitaly Bahri,chaitalybahri85@outlook.com,+91-740845084,2026-07-10 04:00 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:49:02
VST1613,PROP1017,OWN1104,Hema Garde,hemagarde74@outlook.com,+91-966343932,2026-08-13 11:30 AM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:47:27
VST1614,PROP1488,OWN1020,Girik Nigam,giriknigam74@outlook.com,+91-722507745,2026-07-26 04:00 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:48:21
VST1615,PROP1553,OWN1001,Azaan Sankar,azaansankar93@outlook.com,+91-880067590,2026-08-16 04:00 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:47:27
VST1616,PROP1715,OWN1272,Naksh Bera,nakshbera39@yahoo.co.in,+91-861168696,2026-06-27 02:00 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:47:32
VST1617,PROP1930,OWN1295,Nimrat Zachariah,nimratzachariah64@gmail.com,+91-744160831,2026-07-06 04:00 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:47:41
VST1618,PROP1291,OWN1279,Gopal Bawa,gopalbawa42@yahoo.co.in,+91-710734097,2026-07-14 06:30 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:48:13
VST1619,PROP1592,OWN1268,Mitesh Bhagat,miteshbhagat76@gmail.com,+91-760335658,2026-07-12 06:30 PM,CONFIRMED,Visiting with family.,2026-07-21 06:47:59
VST1620,PROP1419,OWN1186,Varsha Iyengar,varshaiyengar29@gmail.com,+91-897453041,2026-06-26 05:30 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:32
VST1621,PROP1434,OWN1290,Finn Solanki,finnsolanki88@yahoo.co.in,+91-863345392,2026-08-10 11:30 AM,PENDING,Looking for urgent possession.,2026-07-21 06:47:45
VST1622,PROP1495,OWN1092,Urishilla Suresh,urishillasuresh81@yahoo.co.in,+91-974929189,2026-08-13 02:00 PM,CANCELLED,Looking for urgent possession.,2026-07-21 06:47:39
VST1623,PROP1353,OWN1204,Qasim Prabhakar,qasimprabhakar27@outlook.com,+91-925983420,2026-08-13 06:30 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:52
VST1624,PROP1973,OWN1083,Chaitanya Lall,chaitanyalall37@gmail.com,+91-963762374,2026-07-17 02:00 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:39
VST1625,PROP1714,OWN1027,David Dora,daviddora59@gmail.com,+91-910710096,2026-08-05 10:00 AM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:48:28
VST1626,PROP1949,OWN1223,Hemangini Sachdev,hemanginisachdev18@gmail.com,+91-839765498,2026-08-18 02:00 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:48:18
VST1627,PROP1742,OWN1197,Lila Virk,lilavirk88@yahoo.co.in,+91-979928180,2026-07-16 02:00 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:48:12
VST1628,PROP1059,OWN1090,Warinder Soni,warindersoni73@outlook.com,+91-811437525,2026-07-08 11:30 AM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:55
VST1629,PROP1293,OWN1100,Yadavi Varughese,yadavivarughese86@gmail.com,+91-979231333,2026-08-08 06:30 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:48:29
VST1630,PROP1691,OWN1019,Jai Sen,jaisen40@yahoo.co.in,+91-910038556,2026-07-01 11:30 AM,CONFIRMED,Visiting with family.,2026-07-21 06:49:06
VST1631,PROP1799,OWN1205,Reyansh Date,reyanshdate95@yahoo.co.in,+91-864418707,2026-06-23 05:30 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:47:17
VST1632,PROP1755,OWN1036,Saksham Divan,sakshamdivan80@gmail.com,+91-885042992,2026-08-10 05:30 PM,CONFIRMED,Visiting with family.,2026-07-21 06:47:38
VST1633,PROP1232,OWN1100,Gagan Rama,gaganrama61@yahoo.co.in,+91-910624307,2026-07-24 02:00 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:14
VST1634,PROP1110,OWN1287,Zinal Shanker,zinalshanker74@gmail.com,+91-855629449,2026-08-15 10:00 AM,COMPLETED,Visiting with family.,2026-07-21 06:47:09
VST1635,PROP1898,OWN1276,Isaiah Sachdeva,isaiahsachdeva42@outlook.com,+91-969427400,2026-06-29 04:00 PM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:48:15
VST1636,PROP1776,OWN1174,Hitesh Chaudhuri,hiteshchaudhuri97@yahoo.co.in,+91-888762521,2026-08-07 10:00 AM,PENDING,Visiting with family.,2026-07-21 06:48:52
VST1637,PROP1070,OWN1196,Nirja Lalla,nirjalalla38@outlook.com,+91-940860700,2026-07-13 02:00 PM,PENDING,Visiting with family.,2026-07-21 06:48:06
VST1638,PROP1529,OWN1275,Baljiwan Gera,baljiwangera99@gmail.com,+91-843320572,2026-07-07 02:00 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:25
VST1639,PROP1767,OWN1176,Balvan Randhawa,balvanrandhawa80@gmail.com,+91-773962190,2026-08-13 02:00 PM,PENDING,Looking for urgent possession.,2026-07-21 06:47:47
VST1640,PROP1276,OWN1094,Chandran Soman,chandransoman97@outlook.com,+91-776974557,2026-08-15 06:30 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:55
VST1641,PROP1248,OWN1136,Geetika Mitter,geetikamitter39@gmail.com,+91-743513553,2026-07-09 05:30 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:48:49
VST1642,PROP1123,OWN1041,Vedant Desai,vedantdesai94@outlook.com,+91-892386462,2026-07-09 10:00 AM,COMPLETED,Looking for urgent possession.,2026-07-21 06:48:37
VST1643,PROP1981,OWN1022,Amruta Saha,amrutasaha57@yahoo.co.in,+91-952334540,2026-07-27 04:00 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:18
VST1644,PROP1890,OWN1141,Siddharth Ray,siddharthray33@yahoo.co.in,+91-947616749,2026-08-04 04:00 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:39
VST1645,PROP1132,OWN1028,Daksh Varma,dakshvarma64@outlook.com,+91-882580645,2026-08-07 10:00 AM,PENDING,Requested callback prior to arrival.,2026-07-21 06:47:15
VST1646,PROP1882,OWN1090,Krishna Viswanathan,krishnaviswanathan25@yahoo.co.in,+91-979552316,2026-08-12 04:00 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:47:11
VST1647,PROP1013,OWN1108,Sai Bhardwaj,saibhardwaj84@yahoo.co.in,+91-753679307,2026-07-05 02:00 PM,COMPLETED,Visiting with family.,2026-07-21 06:48:02
VST1648,PROP1192,OWN1281,Rushil Mahal,rushilmahal40@yahoo.co.in,+91-873262903,2026-07-13 05:30 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:48:03
VST1649,PROP1511,OWN1218,Jatin Balasubramanian,jatinbalasubramanian63@gmail.com,+91-959970552,2026-07-05 02:00 PM,COMPLETED,Visiting with family.,2026-07-21 06:48:06
VST1650,PROP1462,OWN1093,Peter Som,petersom26@outlook.com,+91-940677709,2026-07-26 10:00 AM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:47:49
VST1651,PROP1569,OWN1222,Aarna Chana,aarnachana35@yahoo.co.in,+91-730072000,2026-07-08 04:00 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:47:54
VST1652,PROP1432,OWN1256,Tanish Kant,tanishkant90@gmail.com,+91-981669929,2026-07-29 06:30 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:48:29
VST1653,PROP1308,OWN1129,Nimrat Varghese,nimratvarghese82@outlook.com,+91-763472598,2026-06-22 10:00 AM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:48:41
VST1654,PROP1221,OWN1131,Urvi Deo,urvideo90@yahoo.co.in,+91-770378491,2026-07-29 06:30 PM,CONFIRMED,Visiting with family.,2026-07-21 06:48:20
VST1655,PROP1369,OWN1287,Udarsh Krishnan,udarshkrishnan42@outlook.com,+91-812662253,2026-07-27 04:00 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:49:01
VST1656,PROP1987,OWN1102,Pallavi Puri,pallavipuri83@outlook.com,+91-997124881,2026-08-11 05:30 PM,CONFIRMED,Visiting with family.,2026-07-21 06:48:03
VST1657,PROP1364,OWN1167,Unnati Mittal,unnatimittal75@outlook.com,+91-869985944,2026-07-31 10:00 AM,PENDING,Visiting with family.,2026-07-21 06:48:46
VST1658,PROP1475,OWN1075,Harsh Amble,harshamble91@gmail.com,+91-866615250,2026-07-21 06:30 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:48:27
VST1659,PROP1870,OWN1037,Barkha Misra,barkhamisra30@gmail.com,+91-840630893,2026-08-01 02:00 PM,CONFIRMED,Visiting with family.,2026-07-21 06:48:05
VST1660,PROP1728,OWN1137,Aradhana Nair,aradhananair92@outlook.com,+91-846406303,2026-08-11 04:00 PM,COMPLETED,Visiting with family.,2026-07-21 06:47:39
VST1661,PROP1766,OWN1267,Raghav Doctor,raghavdoctor62@yahoo.co.in,+91-734680787,2026-07-22 10:00 AM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:47:36
VST1662,PROP1678,OWN1129,Netra Nagarajan,netranagarajan99@outlook.com,+91-920746107,2026-07-31 11:30 AM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:48:34
VST1663,PROP1098,OWN1033,Chakrika Lad,chakrikalad80@yahoo.co.in,+91-713538638,2026-08-14 04:00 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:47:56
VST1664,PROP1107,OWN1135,Ranveer Oza,ranveeroza29@outlook.com,+91-797890153,2026-08-03 04:00 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:47:34
VST1665,PROP1756,OWN1146,Jagrati Tripathi,jagratitripathi90@yahoo.co.in,+91-727619715,2026-07-09 05:30 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:47:28
VST1666,PROP1036,OWN1183,Chaaya Chatterjee,chaayachatterjee70@yahoo.co.in,+91-882555977,2026-07-19 02:00 PM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:48:36
VST1667,PROP1993,OWN1277,Gautami Chakraborty,gautamichakraborty85@gmail.com,+91-971276220,2026-07-04 06:30 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:34
VST1668,PROP1446,OWN1269,Osha Narula,oshanarula91@outlook.com,+91-951562039,2026-07-13 02:00 PM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:48:18
VST1669,PROP1825,OWN1046,Jacob Singhal,jacobsinghal49@yahoo.co.in,+91-865325058,2026-06-24 02:00 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:48:24
VST1670,PROP1001,OWN1268,Urmi Hayer,urmihayer54@gmail.com,+91-872974683,2026-07-21 05:30 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:48:52
VST1671,PROP1970,OWN1245,Chanchal Sachdev,chanchalsachdev11@yahoo.co.in,+91-849315407,2026-06-24 05:30 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:48:50
VST1672,PROP1562,OWN1192,Sai Oommen,saioommen62@gmail.com,+91-968667423,2026-07-15 04:00 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:16
VST1673,PROP1755,OWN1200,Luke Mutti,lukemutti38@yahoo.co.in,+91-820631350,2026-08-11 04:00 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:29
VST1674,PROP1783,OWN1140,Vinaya Natarajan,vinayanatarajan93@yahoo.co.in,+91-981396350,2026-07-28 02:00 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:47:29
VST1675,PROP1187,OWN1070,Aayush Seth,aayushseth24@yahoo.co.in,+91-971115104,2026-07-07 05:30 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:39
VST1676,PROP1638,OWN1252,Nathan Suri,nathansuri51@gmail.com,+91-730421134,2026-08-07 10:00 AM,CANCELLED,Interested in weekend morning visit.,2026-07-21 06:48:41
VST1677,PROP1191,OWN1053,Radha Sanghvi,radhasanghvi44@yahoo.co.in,+91-768843284,2026-07-15 06:30 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:49:03
VST1678,PROP1155,OWN1008,Aayush Barad,aayushbarad37@yahoo.co.in,+91-866404064,2026-07-23 02:00 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:48:35
VST1679,PROP1381,OWN1238,Ekanta Wali,ekantawali14@outlook.com,+91-820767361,2026-07-02 11:30 AM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:48:29
VST1680,PROP1074,OWN1279,Upkaar Padmanabhan,upkaarpadmanabhan33@yahoo.co.in,+91-743565097,2026-07-09 04:00 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:47:20
VST1681,PROP1998,OWN1128,Oliver Bhattacharyya,oliverbhattacharyya66@yahoo.co.in,+91-714497675,2026-08-09 11:30 AM,PENDING,Interested in weekend morning visit.,2026-07-21 06:47:43
VST1682,PROP1534,OWN1107,Tamanna Venkatesh,tamannavenkatesh59@yahoo.co.in,+91-951890609,2026-07-26 02:00 PM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:48
VST1683,PROP1044,OWN1282,Hema Suri,hemasuri25@outlook.com,+91-874589542,2026-07-12 06:30 PM,CONFIRMED,Visiting with family.,2026-07-21 06:47:30
VST1684,PROP1909,OWN1027,Anirudh Kari,anirudhkari37@outlook.com,+91-741670798,2026-07-04 06:30 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:49:06
VST1685,PROP1172,OWN1142,Anthony Thaman,anthonythaman25@outlook.com,+91-842626898,2026-07-01 10:00 AM,CANCELLED,Looking for urgent possession.,2026-07-21 06:47:51
VST1686,PROP1803,OWN1244,Keya Kumer,keyakumer86@outlook.com,+91-759848284,2026-08-06 10:00 AM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:48:22
VST1687,PROP1094,OWN1174,Hritik Bahri,hritikbahri17@outlook.com,+91-757716774,2026-06-23 06:30 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:21
VST1688,PROP1811,OWN1055,Lajita Dasgupta,lajitadasgupta72@gmail.com,+91-752512063,2026-07-23 05:30 PM,COMPLETED,Visiting with family.,2026-07-21 06:48:04
VST1689,PROP1825,OWN1225,Samesh Andra,sameshandra34@outlook.com,+91-760703288,2026-07-09 02:00 PM,COMPLETED,Visiting with family.,2026-07-21 06:48:27
VST1690,PROP1921,OWN1021,Laksh Sahota,lakshsahota66@yahoo.co.in,+91-949555923,2026-08-09 05:30 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:47:20
VST1691,PROP1581,OWN1096,Barkha Comar,barkhacomar54@outlook.com,+91-872866875,2026-08-07 02:00 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:48:07
VST1692,PROP1937,OWN1284,Adya Virk,adyavirk18@gmail.com,+91-930807167,2026-08-18 04:00 PM,CONFIRMED,Visiting with family.,2026-07-21 06:47:50
VST1693,PROP1555,OWN1188,Chakrika Dyal,chakrikadyal10@yahoo.co.in,+91-977908497,2026-06-23 04:00 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:48:07
VST1694,PROP1635,OWN1187,Vasana Narayanan,vasananarayanan40@outlook.com,+91-818501586,2026-07-05 06:30 PM,CANCELLED,Requested callback prior to arrival.,2026-07-21 06:47:09
VST1695,PROP1195,OWN1269,Indrajit Tak,indrajittak73@outlook.com,+91-930687181,2026-06-29 05:30 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:47:18
VST1696,PROP1657,OWN1165,Harrison Kunda,harrisonkunda22@gmail.com,+91-998434857,2026-07-29 10:00 AM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:48:02
VST1697,PROP1183,OWN1017,Aishani Shetty,aishanishetty23@gmail.com,+91-835718350,2026-06-24 10:00 AM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:45
VST1698,PROP1857,OWN1199,Bina Parsa,binaparsa72@outlook.com,+91-993747900,2026-08-08 06:30 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:47:45
VST1699,PROP1376,OWN1114,Girish Bath,girishbath19@outlook.com,+91-738016352,2026-06-21 06:30 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:47:24
VST1700,PROP1480,OWN1032,Falguni Parmar,falguniparmar81@yahoo.co.in,+91-965828293,2026-08-13 02:00 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:49:02
VST1701,PROP1844,OWN1137,Girik Pradhan,girikpradhan15@outlook.com,+91-919447334,2026-08-08 02:00 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:47:29
VST1702,PROP1984,OWN1266,Mugdha Shan,mugdhashan22@gmail.com,+91-941006711,2026-07-07 05:30 PM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:47:54
VST1703,PROP1539,OWN1128,Oviya Ganesan,oviyaganesan90@outlook.com,+91-784950330,2026-06-27 06:30 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:31
VST1704,PROP1109,OWN1296,Nathaniel Chawla,nathanielchawla96@yahoo.co.in,+91-899287317,2026-07-15 04:00 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:48:18
VST1705,PROP1812,OWN1093,Pratyush Raghavan,pratyushraghavan61@outlook.com,+91-955300210,2026-08-06 06:30 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:21
VST1706,PROP1454,OWN1181,Vasudha Sura,vasudhasura80@yahoo.co.in,+91-859891348,2026-06-27 04:00 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:47:57
VST1707,PROP1846,OWN1166,Dev Lal,devlal40@outlook.com,+91-983232714,2026-07-30 11:30 AM,PENDING,Looking for urgent possession.,2026-07-21 06:47:09
VST1708,PROP1949,OWN1131,Hamsini Venkataraman,hamsinivenkataraman67@yahoo.co.in,+91-863296593,2026-07-22 10:00 AM,COMPLETED,Visiting with family.,2026-07-21 06:48:32
VST1709,PROP1611,OWN1009,Rachita Kothari,rachitakothari27@outlook.com,+91-810881653,2026-07-19 02:00 PM,CANCELLED,Wants to check parking space and metro distance.,2026-07-21 06:48:27
VST1710,PROP1877,OWN1162,Manthan Bhagat,manthanbhagat98@gmail.com,+91-884311410,2026-06-21 05:30 PM,PENDING,Looking for urgent possession.,2026-07-21 06:49:00
VST1711,PROP1159,OWN1049,Warhi Gandhi,warhigandhi68@gmail.com,+91-830952341,2026-06-25 11:30 AM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:06
VST1712,PROP1256,OWN1120,Ganga Mall,gangamall48@yahoo.co.in,+91-786569490,2026-06-24 04:00 PM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:47:34
VST1713,PROP1752,OWN1040,Neha Keer,nehakeer51@outlook.com,+91-833206579,2026-06-25 04:00 PM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:01
VST1714,PROP1720,OWN1296,Gaurang Tara,gaurangtara86@gmail.com,+91-950318100,2026-07-17 10:00 AM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:22
VST1715,PROP1391,OWN1041,Andrew Chauhan,andrewchauhan52@gmail.com,+91-868291349,2026-07-15 04:00 PM,CANCELLED,Interested in weekend morning visit.,2026-07-21 06:47:12
VST1716,PROP1891,OWN1117,Gavin Modi,gavinmodi93@outlook.com,+91-911534696,2026-08-13 06:30 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:48:15
VST1717,PROP1056,OWN1157,Harita Patla,haritapatla15@outlook.com,+91-882468141,2026-08-09 05:30 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:45
VST1718,PROP1715,OWN1114,Garima Solanki,garimasolanki16@gmail.com,+91-962731823,2026-08-02 04:00 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:51
VST1719,PROP1517,OWN1047,Ishaan Chatterjee,ishaanchatterjee65@gmail.com,+91-862925057,2026-08-05 11:30 AM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:47:34
VST1720,PROP1488,OWN1293,Isha Manne,ishamanne16@outlook.com,+91-963578549,2026-07-23 02:00 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:52
VST1721,PROP1445,OWN1067,Chakradev Gala,chakradevgala71@gmail.com,+91-936589676,2026-07-20 04:00 PM,PENDING,Looking for urgent possession.,2026-07-21 06:48:46
VST1722,PROP1201,OWN1288,Hredhaan Kumar,hredhaankumar77@outlook.com,+91-742522981,2026-07-27 10:00 AM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:47:30
VST1723,PROP1332,OWN1295,Tanveer Shankar,tanveershankar24@gmail.com,+91-965510043,2026-08-09 04:00 PM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:47:30
VST1724,PROP1329,OWN1177,Hritik Sachdeva,hritiksachdeva93@outlook.com,+91-750912093,2026-06-23 11:30 AM,CANCELLED,Looking for urgent possession.,2026-07-21 06:48:23
VST1725,PROP1842,OWN1227,Shravya Shankar,shravyashankar28@outlook.com,+91-816023362,2026-07-30 11:30 AM,CONFIRMED,Visiting with family.,2026-07-21 06:49:02
VST1726,PROP1160,OWN1044,Wishi Agrawal,wishiagrawal16@gmail.com,+91-793349536,2026-07-22 11:30 AM,COMPLETED,Visiting with family.,2026-07-21 06:47:13
VST1727,PROP1015,OWN1176,Vasudha Trivedi,vasudhatrivedi24@outlook.com,+91-870406241,2026-08-06 04:00 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:48:57
VST1728,PROP1758,OWN1276,Kabir Chawla,kabirchawla36@gmail.com,+91-980231557,2026-07-14 02:00 PM,PENDING,Looking for urgent possession.,2026-07-21 06:48:20
VST1729,PROP1748,OWN1073,Yamini Rajagopalan,yaminirajagopalan99@outlook.com,+91-912468064,2026-07-16 04:00 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:21
VST1730,PROP1540,OWN1023,Anusha Rao,anusharao31@yahoo.co.in,+91-748119652,2026-08-17 11:30 AM,COMPLETED,Looking for urgent possession.,2026-07-21 06:49:04
VST1731,PROP1278,OWN1028,Kiaan Devi,kiaandevi93@yahoo.co.in,+91-718938604,2026-07-15 04:00 PM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:32
VST1732,PROP1873,OWN1185,Dipta Kalla,diptakalla12@gmail.com,+91-897162488,2026-07-03 04:00 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:48:22
